,Source,TM2_i0_n_BMAJ,TM2_i0_n_BMIN,TM2_i0_n_BPA,TM2_i0_n_PEAK,TM2_i0_n_RMSSTD,TM2_i0_n_RMSMAD,TM2_i0_n_SNRSTD,TM2_i0_n_SNRMAD,TM2_i1_n_BMAJ,TM2_i1_n_BMIN,TM2_i1_n_BPA,TM2_i1_n_PEAK,TM2_i1_n_RMSSTD,TM2_i1_n_RMSMAD,TM2_i1_n_SNRSTD,TM2_i1_n_SNRMAD,TM2_i1_y_BMAJ,TM2_i1_y_BMIN,TM2_i1_y_BPA,TM2_i1_y_PEAK,TM2_i1_y_RMSSTD,TM2_i1_y_RMSMAD,TM2_i1_y_SNRSTD,TM2_i1_y_SNRMAD,TM2_i2_n_BMAJ,TM2_i2_n_BMIN,TM2_i2_n_BPA,TM2_i2_n_PEAK,TM2_i2_n_RMSSTD,TM2_i2_n_RMSMAD,TM2_i2_n_SNRSTD,TM2_i2_n_SNRMAD,TM2_i2_y_BMAJ,TM2_i2_y_BMIN,TM2_i2_y_BPA,TM2_i2_y_PEAK,TM2_i2_y_RMSSTD,TM2_i2_y_RMSMAD,TM2_i2_y_SNRSTD,TM2_i2_y_SNRMAD,TM2_i3_n_BMAJ,TM2_i3_n_BMIN,TM2_i3_n_BPA,TM2_i3_n_PEAK,TM2_i3_n_RMSSTD,TM2_i3_n_RMSMAD,TM2_i3_n_SNRSTD,TM2_i3_n_SNRMAD,TM2_i3_y_BMAJ,TM2_i3_y_BMIN,TM2_i3_y_BPA,TM2_i3_y_PEAK,TM2_i3_y_RMSSTD,TM2_i3_y_RMSMAD,TM2_i3_y_SNRSTD,TM2_i3_y_SNRMAD,TM2_i4_n_BMAJ,TM2_i4_n_BMIN,TM2_i4_n_BPA,TM2_i4_n_PEAK,TM2_i4_n_RMSSTD,TM2_i4_n_RMSMAD,TM2_i4_n_SNRSTD,TM2_i4_n_SNRMAD,TM2_i4_y_BMAJ,TM2_i4_y_BMIN,TM2_i4_y_BPA,TM2_i4_y_PEAK,TM2_i4_y_RMSSTD,TM2_i4_y_RMSMAD,TM2_i4_y_SNRSTD,TM2_i4_y_SNRMAD
10,631754,1.17741370201128,1.07801365852368,33.5198135376,0.042407148,0.0004354952,0.00032941982,97.37685,128.73283,1.17741370201128,1.17741370201128,33.5198135376,0.04206378,0.00053542753,0.0003792224,78.561104,110.92114,1.17741370201128,1.17741370201128,33.51982498169,0.042841103,0.00049645,0.0003406612,86.2949,125.758675,1.17741370201128,1.17741370201128,33.51982498169,0.04308341,0.00043470948,0.00031123307,99.10851,138.42813,1.17741370201128,1.17741370201128,33.51982116699,0.043005247,0.00042958593,0.00030577267,100.108604,140.6445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,637550,1.08584797382352,1.02603137493132,28.07793235779,0.0011444399,0.0001600357,0.00010447332,7.1511536,10.954374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,G282.2988-00.7769,1.09056532382964,1.0230216979978801,30.15023040771,0.014192191,0.00016837096,0.00011293965,84.29121,125.66173,1.09056532382964,1.09056532382964,30.15023040771,0.014201289,0.00016186744,0.00010970834,87.73407,129.44585,1.11801719665512,1.11801719665512,32.31858444214,0.014796392,0.00015515707,0.00010404151,95.36395,142.21623,1.11801719665512,1.11801719665512,32.31858444214,0.014802717,0.00014743971,0.00010007295,100.39844,147.91925,1.19432902336128,1.19432902336128,35.90963745117,0.015341951,0.00015039672,0.000102585385,102.00987,149.55298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,646022,1.1020729541778,0.9880504012108801,-6.816983699799,0.0009092951,0.00017521062,0.000116831085,5.189726,7.7829895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,647452,1.098663330078,0.9978387951852,-15.9380865097,0.0078792395,0.00021744745,0.00014669704,36.23514,53.710964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,651544,1.11319017410268,0.99051338434212,-15.65034008026,0.015859446,0.00030292963,0.00021044991,52.35356,75.35972,1.11319017410268,1.11319017410268,-15.65034008026,0.015870672,0.0003209936,0.00022069746,49.44233,71.91144,1.11718273162824,1.11718273162824,-14.00443077087,0.016418286,0.00032283456,0.00021522018,50.856655,76.285995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,653755,1.11725366115564,1.0060358047484401,-13.89882183075,18.510326,0.0782123,0.04459031,236.66772,415.11993,1.11725366115564,1.11725366115564,-13.89882183075,18.508835,0.07435521,0.04355306,248.92453,424.97208,1.11725354194632,1.11725354194632,-13.89882564545,19.01837,0.023468371,0.013062498,810.383,1455.952,1.11725354194632,1.11725354194632,-13.89882564545,19.095255,0.014426326,0.009300362,1323.6394,2053.1733,1.11725354194632,1.11725354194632,-13.89881801605,19.089035,0.011094327,0.007143316,1720.6123,2672.2932,1.11725354194632,1.11725354194632,-13.89881801605,19.111395,0.008975454,0.005950852,2129.2957,3211.5393,1.11725354194632,1.11725354194632,-13.89883422852,19.111776,0.008176824,0.0054048295,2337.3105,3536.0554,1.11725354194632,1.11725354194632,-13.89883422852,19.12689,0.0060869446,0.004026997,3142.281,4749.666,1.11725354194632,1.11725354194632,-13.89883613586,19.126373,0.0057365606,0.0038117722,3334.1187,5017.7114
17,654025,1.10836279392228,0.98868370056156,-17.40677261353,0.013656126,0.00022232729,0.0001564684,61.423527,87.277214,1.10836279392228,1.10836279392228,-17.40677261353,0.013656126,0.00022232729,0.0001564684,61.423527,87.277214,1.2658294439316,1.2658294439316,2.189208984375,0.014715353,0.00024004813,0.00017013446,61.301678,86.49249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,659209,1.12635815143572,0.99657148122792,-20.54783248901,0.00095071684,0.00020584803,0.00013164242,4.6185374,7.2219644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,666100,1.15450894832616,0.9899096488952401,-22.67305755615,0.02414639,0.00050254987,0.00034711667,48.04775,69.562744,1.15450894832616,1.15450894832616,-22.67305755615,0.024077887,0.000558611,0.00038043916,43.103138,63.28972,1.2772685289384,1.2772685289384,-12.50999641418,0.02565594,0.0005629414,0.00038393345,45.574795,66.82392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,666101,1.15342462062828,0.9929428100586001,-25.90675926208,0.07937131,0.0005659153,0.00040039018,140.25299,198.23491,1.15342462062828,1.15342462062828,-25.90675926208,0.078911856,0.0006938844,0.00048844353,113.72479,161.55779,1.15342462062828,1.15342462062828,-25.90675926208,0.0799769,0.0006274589,0.00043421716,127.46158,184.18642,1.15342462062828,1.15342462062828,-25.90675926208,0.0801664,0.00054697634,0.00038592546,146.56282,207.72508,1.1534247398376,1.1534247398376,-25.90675926208,0.080248944,0.0005503166,0.00039094043,145.82323,205.27155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,666114,1.06910860538484,0.91699236631404,-23.56357002258,0.0044101374,0.00038822822,0.00025569345,11.359652,17.247753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,666242,1.13358187675476,0.98228031396876,-23.93598937988,0.019035999,0.00047902053,0.00033876405,39.73942,56.1925,1.13358187675476,1.13358187675476,-23.93598937988,0.019050702,0.0005464616,0.00040283205,34.861923,47.291924,1.22599184513076,1.22599184513076,-3.763336181641,0.021761075,0.00057802565,0.00042374714,37.647247,51.353916,1.22599184513076,1.22599184513076,-3.763336181641,0.021759927,0.0005712117,0.000417659,38.09433,52.099743,1.4447642564771999,1.4447642564771999,20.00561904907,0.024646424,0.00063308893,0.00046555066,38.930428,52.94037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,672346,1.1846482753752,0.98173260688788,-27.94702148438,0.021270514,0.0003014577,0.00020004179,70.55886,106.33035,1.1846482753752,1.1846482753752,-27.94702148438,0.021280326,0.00029022913,0.00019428186,73.3225,109.533264,1.1843330860137602,1.1843330860137602,-32.28941345215,0.021812357,0.00028844256,0.00019295634,75.62115,113.04296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,G286.2086+00.1694,1.07897901535044,1.0006153583526,-8.74073600769,0.03855649,0.00060483895,0.00041886527,63.746704,92.049866,1.07897901535044,1.07897901535044,-8.74073600769,0.038325224,0.00067452056,0.0004801663,56.818466,79.81657,1.21902835369104,1.21902835369104,11.01115226746,0.04877297,0.0006365395,0.0004328071,76.62206,112.68985,1.21902835369104,1.21902835369104,11.01115226746,0.048899483,0.00057629455,0.00039294496,84.85155,124.443596,1.4521157741545199,1.4521157741545199,-68.89129638672,0.06210541,0.0006194272,0.00043806876,100.26265,141.77092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,G287.4929-00.5691,1.10474991798408,0.99664366245264,-11.18079471588,0.0024306178,0.00018124985,0.00012535251,13.410316,19.39026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,G293.5607-00.6703,1.1786912679672001,0.9767273664474,-26.86168289185,0.0061388216,0.00020417356,0.00014381661,30.066683,42.685066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,G294.5117-01.6205,1.20289111137396,0.97661894559876,-28.2333240509,0.03386174,0.00039625223,0.00027849572,85.45502,121.58801,1.20289111137396,1.20289111137396,-28.2333240509,0.033842508,0.00041174176,0.00028637072,82.19353,118.17726,1.2228739261628399,1.2228739261628399,-27.94671821594,0.034772743,0.00038565331,0.00026618585,90.16581,130.63333,1.2228739261628399,1.2228739261628399,-27.94671821594,0.034872904,0.00033094597,0.00023529369,105.373405,148.21011,1.24145269393932,1.24145269393932,-27.94202804565,0.035315346,0.00033403418,0.00023587872,105.72375,149.71823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,569314,0.71098631620416,0.63442730903616,-72.83840942383,0.0009456383,9.4856376e-05,6.49688e-05,9.969159,14.555267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,569408,0.7090063095092399,0.63793420791624,-72.96212768555,0.0012510149,9.392657e-05,6.271128e-05,13.319074,19.948801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,586092,0.87223070859912,0.73969173431388,84.96178436279,0.04793882,0.0010134282,0.0006875653,47.303616,69.72257,0.87223070859912,0.87223070859912,84.96178436279,0.04756434,0.001107778,0.000793581,42.936703,59.936337,0.87223064899428,0.87223064899428,84.96178436279,0.055395328,0.0006610512,0.0004023281,83.79884,137.68695,0.87223064899428,0.87223064899428,84.96178436279,0.055866707,0.0004461851,0.00029795413,125.20971,187.50104,0.87223070859912,0.87223070859912,84.961769104,0.055997517,0.0004437241,0.0002953462,126.19895,189.5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,605160,0.89332503080364,0.77250385284408,87.36405944824,0.06939888,0.0007551766,0.00048516685,91.89755,143.04126,0.89332503080364,0.89332503080364,87.36405944824,0.069353744,0.0008333354,0.0005748516,83.22429,120.64635,0.89332503080364,0.89332503080364,87.36405181885,0.071333416,0.0006400158,0.00043512462,111.45571,163.9379,0.89332503080364,0.89332503080364,87.36405181885,0.07146623,0.0005082552,0.00035921703,140.61092,198.95001,0.89332509040848,0.89332509040848,87.36405944824,0.07152837,0.00050770893,0.00035854365,140.8846,199.49696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,605300,0.88093215227124,0.7646099925041999,88.38711547852,0.005128633,0.00021341878,0.00014969477,24.030844,34.260605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
