,Source,TM1_i0_n_BMAJ,TM1_i0_n_BMIN,TM1_i0_n_BPA,TM1_i0_n_PEAK,TM1_i0_n_RMSSTD,TM1_i0_n_RMSMAD,TM1_i0_n_SNRSTD,TM1_i0_n_SNRMAD,TM1_i1_n_BMAJ,TM1_i1_n_BMIN,TM1_i1_n_BPA,TM1_i1_n_PEAK,TM1_i1_n_RMSSTD,TM1_i1_n_RMSMAD,TM1_i1_n_SNRSTD,TM1_i1_n_SNRMAD,TM1_i1_y_BMAJ,TM1_i1_y_BMIN,TM1_i1_y_BPA,TM1_i1_y_PEAK,TM1_i1_y_RMSSTD,TM1_i1_y_RMSMAD,TM1_i1_y_SNRSTD,TM1_i1_y_SNRMAD,TM1_i2_n_BMAJ,TM1_i2_n_BMIN,TM1_i2_n_BPA,TM1_i2_n_PEAK,TM1_i2_n_RMSSTD,TM1_i2_n_RMSMAD,TM1_i2_n_SNRSTD,TM1_i2_n_SNRMAD,TM1_i2_y_BMAJ,TM1_i2_y_BMIN,TM1_i2_y_BPA,TM1_i2_y_PEAK,TM1_i2_y_RMSSTD,TM1_i2_y_RMSMAD,TM1_i2_y_SNRSTD,TM1_i2_y_SNRMAD,TM1_i3_n_BMAJ,TM1_i3_n_BMIN,TM1_i3_n_BPA,TM1_i3_n_PEAK,TM1_i3_n_RMSSTD,TM1_i3_n_RMSMAD,TM1_i3_n_SNRSTD,TM1_i3_n_SNRMAD,TM1_i3_y_BMAJ,TM1_i3_y_BMIN,TM1_i3_y_BPA,TM1_i3_y_PEAK,TM1_i3_y_RMSSTD,TM1_i3_y_RMSMAD,TM1_i3_y_SNRSTD,TM1_i3_y_SNRMAD,TM1_i4_n_BMAJ,TM1_i4_n_BMIN,TM1_i4_n_BPA,TM1_i4_n_PEAK,TM1_i4_n_RMSSTD,TM1_i4_n_RMSMAD,TM1_i4_n_SNRSTD,TM1_i4_n_SNRMAD,TM1_i4_y_BMAJ,TM1_i4_y_BMIN,TM1_i4_y_BPA,TM1_i4_y_PEAK,TM1_i4_y_RMSSTD,TM1_i4_y_RMSMAD,TM1_i4_y_SNRSTD,TM1_i4_y_SNRMAD
0,543150,0.300279498100272,0.27993187308312,-81.66815948486,0.00040375642,9.3968025e-05,6.331577e-05,4.2967424,6.37687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,543161,0.29998728632926797,0.27949315309524,-80.62399291992,0.0003242658,7.759981e-05,5.2538227e-05,4.1786933,6.1719975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,543232,0.299443393945692,0.279190152883512,-81.09634399414,0.0003359927,7.805107e-05,5.256529e-05,4.30478,6.3919115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,545262,0.299727767705904,0.279245704412448,-81.08354949951,0.00039765204,7.852337e-05,5.2793657e-05,5.064123,7.5321937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,545392,0.29567182064058,0.27643448114395197,-82.59679412842,0.00042129494,7.744177e-05,5.2116877e-05,5.440151,8.083656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,G231.7986-01.9682,0.30174174904823997,0.280981898307792,-80.92482757568,0.03467584,0.00012057519,7.858176e-05,287.58685,441.27084,0.30174174904823997,0.30174174904823997,-80.92482757568,0.03460267,0.00011825788,7.744096e-05,292.60352,446.8265,0.30174174904823997,0.30174174904823997,-80.92482757568,0.035450313,9.4350886e-05,6.34862e-05,375.72845,558.394,0.30174174904823997,0.30174174904823997,-80.92482757568,0.03540485,9.275421e-05,6.252682e-05,381.70612,566.2346,0.30174174904823997,0.30174174904823997,-80.92482757568,0.035321884,9.234893e-05,6.231201e-05,382.48288,566.85516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,G232.0766-02.2767,0.301154077053072,0.280500859022148,-80.4928894043,0.013279319,0.00011493099,7.7000455e-05,115.54167,172.45767,0.301154077053072,0.301154077053072,-80.4928894043,0.013246147,0.00010705063,7.282749e-05,123.73721,181.88388,0.42071354389188,0.42071354389188,-58.60809326172,0.017966663,0.00012099891,8.2546445e-05,148.48616,217.65521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,G233.8306-00.1803,0.300658911466608,0.27881872653960005,-83.07318115234,0.030083217,0.00012972213,8.663278e-05,231.90504,347.24982,0.300658911466608,0.300658911466608,-83.07318115234,0.030003415,0.00012538797,8.411389e-05,239.28464,356.6999,0.300658911466608,0.300658911466608,-83.07318115234,0.031191843,0.000109180044,7.392879e-05,285.6918,421.9174,0.300658911466608,0.300658911466608,-83.07318115234,0.031140607,0.0001017051,6.9181944e-05,306.1853,450.12622,0.30065894126892,0.30065894126892,-83.07321166992,0.031288493,0.000101148325,6.8978174e-05,309.3328,453.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,520412,0.33296278119087597,0.31072330474855203,57.88287353516,0.0014596458,6.4065396e-05,4.3323194e-05,22.783686,33.692017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,G221.9605-01.9926,0.336915493011468,0.312181621789932,47.0500831604,0.0007272346,8.154382e-05,5.4994867e-05,8.918329,13.223681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,631754,0.279643833637236,0.209717586636552,-11.97347354889,0.010588323,0.00018569987,0.00012590237,57.01847,84.09947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,637550,0.280905306339276,0.20628196001053198,-13.61742401123,0.00042141866,8.5396e-05,5.7253492e-05,4.934876,7.3605757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,G282.2988-00.7769,0.27666389942168396,0.203079700469988,-8.949104309082,0.0123884315,0.00010742477,7.176015e-05,115.32193,172.63664,0.27666389942168396,0.27666389942168396,-8.949104309082,0.012366837,0.00010573041,7.086912e-05,116.96575,174.50247,0.26983842253686,0.26983842253686,-4.061912536621,0.014072062,0.00010456231,7.055894e-05,134.58064,199.43698,0.26983842253686,0.26983842253686,-4.061912536621,0.014060182,0.000103871345,7.0116796e-05,135.36151,200.52516,0.258453637361532,0.258453637361532,0.1400146484375,0.015248792,0.00012951263,8.746967e-05,117.73981,174.33234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,646022,0.34540307521819197,0.297658592462556,5.7666015625,0.0005094812,7.738649e-05,5.1933985e-05,6.5835934,9.810169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,647452,0.34477180242537603,0.297987192869184,4.019775390625,0.0037599558,8.6371314e-05,5.8463396e-05,43.53246,64.31299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,651544,0.34614372253417197,0.296098977327336,2.361267089844,0.012188068,0.00013106431,8.816676e-05,92.993034,138.23882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,653755,0.35874012112617604,0.30745565891265597,2.51806640625,8.489972,0.026691861,0.0169872,318.07343,499.7864,0.35874012112617604,0.35874012112617604,2.51806640625,8.487788,0.026071908,0.016750915,325.553,506.70593,0.35874012112617604,0.35874012112617604,2.51806640625,8.981255,0.0065049287,0.0035788468,1380.6846,2509.5388,0.35874012112617604,0.35874012112617604,2.51806640625,8.977201,0.0041211955,0.002693052,2178.3003,3333.4675,0.358740150928488,0.358740150928488,2.51806640625,8.938481,0.0026311846,0.0017044718,3397.1318,5244.1357,0.358740150928488,0.358740150928488,2.51806640625,8.937478,0.0023157208,0.0015441832,3859.48,5787.835,0.35874012112617604,0.35874012112617604,2.51806640625,8.921112,0.00178928,0.001188744,4985.867,7504.654,0.35874012112617604,0.35874012112617604,2.51806640625,8.920993,0.0016101638,0.0010725012,5540.426,8317.933,0.35874012112617604,0.35874012112617604,2.51806640625,8.919382,0.0014114073,0.000936465,6319.4956,9524.522
17,654025,0.349081099033356,0.297630995511996,2.388977050781,0.008499912,0.000103131,6.8239424e-05,82.418594,124.560135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,659209,0.35145714879036,0.29601672291756,-1.212921142578,0.0005204115,8.09691e-05,5.435509e-05,6.427285,9.574291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,666100,0.35370701551436395,0.295250833034532,-8.18522644043,0.009052758,0.00017416308,0.000117999465,51.978626,76.718636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,666101,0.35553947091102,0.29528596997261997,-8.538544654846,0.037537474,0.00019275145,0.00013051994,194.74548,287.59955,0.35553947091102,0.35553947091102,-8.538544654846,0.037534803,0.00019209733,0.0001301521,195.39471,288.39185,0.35553947091102,0.35553947091102,-8.538540840149,0.040141992,0.00014709707,9.768946e-05,272.89456,410.91428,0.35553947091102,0.35553947091102,-8.538540840149,0.040185302,0.00012398117,8.556844e-05,324.12424,469.62762,0.355539441108708,0.355539441108708,-8.538543701172,0.040184032,0.00012346693,8.52981e-05,325.46393,471.10114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,666114,0.3547350168228,0.293942600488656,-8.346704483032,0.002757693,0.00013412413,9.116861e-05,20.560751,30.248274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,666242,0.35564762353895996,0.295072555541976,-7.907230377197,0.0078302855,0.00011796076,8.0102356e-05,66.380424,97.753494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,672346,0.35890537500381603,0.29185333848,-13.71311569214,0.010798644,0.00013082266,8.7135995e-05,82.54414,123.92863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,G286.2086+00.1694,0.344110727310192,0.300231575965872,6.959121704102,0.008806843,0.00015670004,0.00010499376,56.20192,83.879684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,G287.4929-00.5691,0.34756979346273603,0.29957860708235995,4.846069335938,0.00052386953,9.878915e-05,6.644979e-05,5.3029056,7.8836894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,G293.5607-00.6703,0.358534663915644,0.29148662090300403,-13.39369487762,0.0022326424,0.00010991161,7.454039e-05,20.31307,29.952116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,G294.5117-01.6205,0.36687827110284,0.296633780002584,-14.83708190918,0.012764637,0.00017056716,0.000116704825,74.83643,109.375404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,569314,0.356557399034508,0.313770830631264,71.17849731445,0.00096742774,9.1029986e-05,6.1380044e-05,10.627572,15.761274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,569408,0.36546495556824,0.315332263708128,72.74143218994,0.0009754433,9.09191e-05,6.126885e-05,10.728695,15.920704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,586092,0.298326551914224,0.291953384876268,-24.46371459961,0.01600105,0.00035566135,0.00023223828,44.989563,68.89928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,605160,0.314481377601612,0.288165718317024,-29.18222045898,0.035309624,0.00028287125,0.00020083826,124.82578,175.81125,0.314481377601612,0.314481377601612,-29.18222045898,0.035390414,0.00031368746,0.00022642367,112.820625,156.30174,0.31448140740395997,0.31448140740395997,-29.18222999573,0.0358487,0.00028014768,0.00020786397,127.96358,172.46231,0.31448140740395997,0.31448140740395997,-29.18222999573,0.035809617,0.0002439809,0.00017915385,146.77222,199.88193,0.314481377601612,0.314481377601612,-29.18222618103,0.035706986,0.0002419933,0.0001785297,147.55362,200.00584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,605300,0.314925372600552,0.290303885936736,-26.64736747742,0.0029453102,8.892785e-05,6.130495e-05,33.12022,48.043594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,606650,0.315728336572632,0.288881987333292,-25.27144432068,0.00058532186,7.588092e-05,5.1206214e-05,7.71369,11.43068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,G268.3957-00.4842,0.31318482756614396,0.29207879304886797,-25.9512348175,0.09095939,0.0004327759,0.00027737845,210.17665,327.92523,0.31318482756614396,0.31318482756614396,-25.9512348175,0.09089944,0.00042576212,0.00027373445,213.49818,332.0716,0.31318482756614396,0.31318482756614396,-25.95122909546,0.09510139,0.00026026185,0.00017230092,365.40656,551.9494,0.31318482756614396,0.31318482756614396,-25.95122909546,0.09496731,0.00022563113,0.00015236423,420.89633,623.2914,0.31318482756614396,0.31318482756614396,-25.95121192932,0.0950588,0.00020203937,0.00013731334,470.4964,692.2765,0.31318482756614396,0.31318482756614396,-25.95121192932,0.09505234,0.00019131575,0.00013004069,496.8349,730.94305,0.313184797763832,0.313184797763832,-25.95119857788,0.09471829,0.00018900805,0.00012879509,501.13367,735.4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,108933,0.328158497810376,0.30312511324884,-86.43103027344,0.0062381513,0.0001387054,9.374485e-05,44.974102,66.54394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,109432,0.327741533517852,0.303340435028064,-86.14167022705,0.005253516,8.7594926e-05,5.9254337e-05,59.97512,88.660446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
