,Source,OBSRA,OBSDEC,TM2_contNAXIS,TM2_contCDELT,TM2_contPEAK,TM2_contAGMADRES,TM2_contAGSTDRES,TM2_contAGMADREM,TM2_contAGSTDREM,TM2_contAGMADIMM,TM2_contAGSTDIMM,TM2_contBMAJ,TM2_contBMIN,TM2_contBPA,TM2_spw0PEAK,TM2_spw0AGMADRESch0200,TM2_spw0AGSTDRESch0200,TM2_spw0AGMADRESch1000,TM2_spw0AGSTDRESch1000,TM2_spw0AGMADRESch2000,TM2_spw0AGSTDRESch2000,TM2_spw0AGMADRESch2800,TM2_spw0AGSTDRESch2800,TM2_spw0BMAJ,TM2_spw0BMIN,TM2_spw0BPA,TM2_spw1PEAK,TM2_spw1AGMADRESch0200,TM2_spw1AGSTDRESch0200,TM2_spw1AGMADRESch1000,TM2_spw1AGSTDRESch1000,TM2_spw1AGMADRESch2000,TM2_spw1AGSTDRESch2000,TM2_spw1AGMADRESch2800,TM2_spw1AGSTDRESch2800,TM2_spw1BMAJ,TM2_spw1BMIN,TM2_spw1BPA,TM2_spw2PEAK,TM2_spw2AGMADRESch0200,TM2_spw2AGSTDRESch0200,TM2_spw2AGMADRESch1000,TM2_spw2AGSTDRESch1000,TM2_spw2AGMADRESch2000,TM2_spw2AGSTDRESch2000,TM2_spw2AGMADRESch2800,TM2_spw2AGSTDRESch2800,TM2_spw2BMAJ,TM2_spw2BMIN,TM2_spw2BPA,TM2_spw3PEAK,TM2_spw3AGMADRESch0200,TM2_spw3AGSTDRESch0200,TM2_spw3AGMADRESch1000,TM2_spw3AGSTDRESch1000,TM2_spw3AGMADRESch2000,TM2_spw3AGSTDRESch2000,TM2_spw3AGMADRESch2800,TM2_spw3AGSTDRESch2800,TM2_spw3BMAJ,TM2_spw3BMIN,TM2_spw3BPA
0,543150,112.50125,-18.52005555556,291.0,0.129999999999996,0.00057279563,8.670606621308e-05,0.0001188890673802,8.539509144612e-05,0.0001173834025394,9.30195019464e-05,0.0001374576386297,0.7211478352546801,0.63784885406508,-75.18483734131,0.04617874,0.004722246,0.0069231996,0.0046790587,0.006868067,0.004697213,0.00692838,0.004424259,0.0064051724,0.7927763462067601,0.6947123408316,-81.40968322754,0.3256481,0.0055877585,0.008149562,0.004360202,0.006457452,0.0042055757,0.006020336,0.0043472922,0.0064841085,0.78915905952444,0.6933852434159999,-83.91304016113,0.0881437,0.00920833,0.013770338,0.009262537,0.013639876,0.009007157,0.013528275,0.009603116,0.014171702,0.78860622644424,0.6933344006538,-81.89028167725,0.52589905,0.011004056,0.016158484,0.010478072,0.015474506,0.009780822,0.014437347,0.009366505,0.013744052,0.7812474370001999,0.6851831674575599,-82.54319000244
1,543161,112.51975,-18.51440833333,291.0,0.129999999999996,0.00066478376,7.361538882833e-05,9.878545824904e-05,7.093930616975e-05,9.628435509512e-05,8.514520595782e-05,0.0001263078011107,0.71976101398452,0.6329779028892,-76.30192565918,0.05477973,0.004441912,0.006599245,0.0047363117,0.007031189,0.0047874837,0.0071349023,0.0045816684,0.0067964583,0.79192757606508,0.6966469287871201,-83.79207611084,0.22411576,0.005409614,0.008045911,0.00453094,0.006669019,0.004198324,0.006282341,0.0044177435,0.006491846,0.7893773317335601,0.6881890892983199,-83.16568756104,0.107093416,0.009809183,0.01440975,0.009211818,0.013659526,0.009444962,0.013905588,0.0097517595,0.014434518,0.79509270191184,0.6904382109642,-83.12236785889,0.441706,0.011035381,0.016362526,0.010412986,0.0154946055,0.009960913,0.01464147,0.009586291,0.0141568305,0.78127127885808,0.68053287267684,-83.40832519531
2,543232,112.5552083333,-18.535425,291.0,0.129999999999996,0.00059822353,8.293315477204e-05,0.0001141152752098,8.153697126545e-05,0.0001124248592532,8.910323231248e-05,0.0001319413568126,0.7272748351098001,0.6360059976577199,-77.11289978027,0.037718896,0.004555184,0.006780732,0.0046691024,0.006894059,0.00466762,0.006788223,0.004672173,0.0069169845,0.7987830638886,0.6943170428276401,-81.9712600708,0.31070393,0.0055057555,0.008075606,0.004861686,0.0071934205,0.0043785702,0.006390564,0.004038259,0.005930099,0.79412293434132,0.6864934563637201,-82.58788299561,0.08992624,0.009043304,0.013500151,0.009389355,0.014054255,0.008734146,0.012650347,0.009497168,0.014165079,0.7948114275931201,0.69487899541848,-80.79322052002,0.42415005,0.011195907,0.016357912,0.010574234,0.015723264,0.009519611,0.013753302,0.009616846,0.014140639,0.7832137942314,0.6828783154488,-82.57549285889
3,545262,112.953125,-19.30349166667,291.0,0.129999999999996,0.00085797894,6.814947118983e-05,9.210732969223e-05,6.610236596316e-05,9.002724982565e-05,7.652316708118e-05,0.0001146130744019,0.7241228222846401,0.6367645263672,-76.93536376953,0.039798334,0.004375464,0.0065214336,0.0046091876,0.0069254297,0.00474035,0.007028671,0.004485981,0.0066845953,0.7961872220038799,0.69448733329788,-82.77584838867,0.062064216,0.0052178456,0.007811013,0.0045348285,0.0067429426,0.004410313,0.0065311864,0.0042202454,0.0060736276,0.7947581410407599,0.6858525872232,-81.62606048584,0.08021445,0.00939898,0.0140113905,0.009098284,0.01345664,0.009179016,0.013631177,0.009758336,0.014355212,0.79603493213664,0.69359654188152,-82.03913116455,0.13772051,0.01108846,0.016591039,0.010651317,0.015933169,0.010013547,0.014831239,0.009313938,0.013989188,0.78370428085344,0.67971754074096,-83.48156738281
4,545392,112.9787083333,-19.33843611111,291.0,0.129999999999996,0.000691937,7.996826752787e-05,0.0001105669362005,7.911740976851e-05,0.0001093998580473,8.563371375203e-05,0.000127484483528,0.72676503658296,0.63831764459592,-77.13521575928,0.040040758,0.004340119,0.0065207505,0.0046577333,0.006930872,0.00463033,0.006858355,0.0047841775,0.0071150963,0.79818665981292,0.69707685709008,-82.57437896729,0.15638644,0.0055310214,0.008161035,0.0044521987,0.0066181454,0.0041751144,0.006149467,0.0041767913,0.006089511,0.79226982593532,0.6882961988448,-83.06894683838,0.081372604,0.009357849,0.013886023,0.009330504,0.013803285,0.009441871,0.014126375,0.009374705,0.013865258,0.7945705056189599,0.69630795717228,-83.03851318359,0.26376203,0.010685093,0.015782287,0.01048916,0.0157967,0.009896432,0.014631644,0.0089618135,0.013281581,0.77966129779812,0.6821443438531201,-81.46295928955
5,G231.7986-01.9682,109.8997083334,-17.655,291.0,0.129999999999996,0.035192546,8.993259689305e-05,0.0001229820481967,8.795616304269e-05,0.0001209512993228,9.712744213175e-05,0.0001434403675376,0.72799623012528,0.63410931825624,-72.58367919922,0.08262554,0.0045530125,0.0067260824,0.004801385,0.007097934,0.0046795825,0.006960698,0.004523699,0.0067605977,0.8072813153268,0.6950715780258,-80.96556091309,0.3549876,0.0054620374,0.008139964,0.0047578844,0.0070505906,0.0044205603,0.006566253,0.0041711885,0.0061035194,0.80196315050124,0.6857632994652,-78.86071777344,0.10993162,0.009517568,0.01428183,0.009454377,0.014003953,0.009579423,0.014040564,0.009666294,0.01447569,0.80663412809376,0.6992769241332,-80.94825744629,0.43064824,0.011032686,0.016446179,0.010041974,0.015066052,0.00990171,0.014579128,0.009363285,0.014066262,0.79414445161836,0.6809589266778,-78.7629699707
6,G232.0766-02.2767,109.749625,-18.04488888889,291.0,0.129999999999996,0.025271794,9.842646250036e-05,0.0001330404484179,9.559455793351e-05,0.0001298880088143,0.0001080897054635,0.0001565069833305,0.7788932919504,0.6344057917594801,-68.79388427734,0.33062175,0.004462092,0.006464174,0.00492658,0.0073027676,0.0049564675,0.0073731686,0.0048518856,0.007185457,0.88689774274812,0.71049821376816,-75.09677124023,0.6527873,0.0053931596,0.008056103,0.004667219,0.006864912,0.0043853372,0.0063435407,0.0045895576,0.00678572,0.85930877923956,0.69529783725756,-76.8267288208,0.35994548,0.009731476,0.014531822,0.009899171,0.014694516,0.009306887,0.013787976,0.009935815,0.014717005,0.86187833547588,0.70804923772824,-76.04242706299,0.86004275,0.011450057,0.016948614,0.01079687,0.015905418,0.010473948,0.015408419,0.0099989865,0.014736422,0.86232286691676,0.69117420911796,-76.30335235596
7,G233.8306-00.1803,112.5696666667,-18.59697222222,291.0,0.129999999999996,0.034587402,9.604628576199e-05,0.0001318884460488,9.232559386874e-05,0.0001276130060432,0.0001068684869097,0.0001554714690428,0.7161710262300001,0.63354188203812,-75.19727325439,0.1298788,0.0044584954,0.0064254235,0.0044331714,0.006428629,0.004601198,0.006841894,0.004758222,0.0069378735,0.7982372045516399,0.6999814510344,-83.26106262207,0.63458186,0.0056184335,0.008382297,0.0046881884,0.0069895876,0.0043726396,0.006511402,0.004565843,0.006888667,0.79191207885744,0.6888939738274801,-81.87409973145,0.19053099,0.009107993,0.013638306,0.008638773,0.012560647,0.00895477,0.013034302,0.009529686,0.014236182,0.79881662130372,0.7030523419379999,-83.54377746582,0.7584455,0.010822712,0.016194519,0.010890517,0.015900984,0.01044452,0.015474917,0.009659598,0.014558779,0.77899581193932,0.68299913406384,-79.12077331543
8,520412,104.937125,-4.814794444445,271.0,0.140000000000004,0.0015094021,7.145454583224e-05,9.79020842351e-05,7.067044498399e-05,9.698318899609e-05,7.732125231996e-05,0.0001145226269728,0.72693020105352,0.65568304061892,-59.06600952148,0.040981013,0.004788187,0.007122458,0.004610475,0.006623723,0.0049336716,0.007304615,0.004991633,0.007316417,0.80539113283164,0.7298330068587601,-62.56561279297,0.10673848,0.005447374,0.007966889,0.004672804,0.006927505,0.0043240157,0.006495021,0.0043632174,0.006388712,0.80095827579516,0.7241137623788401,-72.79885864258,0.08231959,0.00949808,0.014224053,0.009686751,0.01418548,0.009894955,0.0147055425,0.009660654,0.014281429,0.80740427970888,0.72845584154136,-69.4758605957,0.16660431,0.0105605405,0.0157665,0.010184846,0.014963975,0.009832575,0.014368362,0.009266293,0.013765797,0.8015132546424,0.7174919843672399,-71.39358520508
9,G221.9605-01.9926,105.21225,-8.941694444445,291.0,0.129999999999996,0.001064746,7.891208224464e-05,0.0001061166767613,7.643070421182e-05,0.0001037423498929,8.735233132029e-05,0.0001311781088589,0.72548246383668,0.6487758159638399,-65.37240600586,0.07365372,0.004751325,0.0069902325,0.0050897505,0.0074951197,0.005031185,0.007375057,0.0049624895,0.007344201,0.79522663354884,0.71893769502636,-74.55696868896,0.55523336,0.004960644,0.007106258,0.004454173,0.0067161648,0.004065892,0.0059050145,0.0043947077,0.0064875083,0.7926171422003999,0.70725494623176,-80.65447998047,0.13585389,0.008918783,0.012964965,0.009610036,0.014177085,0.009787092,0.014419305,0.009431123,0.013721323,0.7962235808371201,0.72006207704532,-78.7915802002,0.68123627,0.010984344,0.01641399,0.010369787,0.015195465,0.009832879,0.014496595,0.0094637005,0.014018046,0.78947448730452,0.7038708925248,-78.19029998779
10,631754,151.2336666667,-56.77785,195.0,0.200000000000016,0.04377516,0.0001263187150471,0.0001703847519821,0.0001021423449856,0.0001452102005715,0.000179167589522,0.0002596579724923,1.17741370201128,1.0780137777330001,33.51982498169,0.48226434,0.003521608,0.0051268265,0.0036569403,0.005406055,0.0038743725,0.0056414823,0.00374062,0.005614369,1.26924192905436,1.15382134914408,38.81085205078,1.1373224,0.004072897,0.006168976,0.003648707,0.005371763,0.0038321265,0.0055427477,0.0033757375,0.00496188,1.26332855224596,1.13831388950364,38.65333557129,0.5595689,0.007229747,0.010725008,0.0071840147,0.01059791,0.0075562266,0.011256425,0.007364562,0.011150955,1.27032172679916,1.1534202098845199,38.11043167114,1.5835825,0.008186149,0.012350544,0.007982624,0.011717609,0.007609996,0.011310572,0.0074292026,0.011083797,1.26145088672652,1.14434432983404,39.28550338745
11,637550,154.3215,-57.44198055556,187.0,0.209999999999988,0.0011568257,7.362673204625e-05,9.677663183538e-05,7.089864084264e-05,9.459308785154e-05,8.940159023041e-05,0.0001288785570068,1.08584797382352,1.02603137493132,28.07795143127,0.095018566,0.0036081432,0.005227039,0.0037413754,0.005639596,0.004005649,0.0058317785,0.0036678228,0.0053703845,1.13400113582628,1.04868686199204,26.00270271301,1.2558964,0.0043837354,0.0064648893,0.003481663,0.0052432166,0.003374021,0.0048945434,0.003310444,0.004774658,1.1186008453368,1.03872084617628,26.49376487732,0.15339254,0.0075671906,0.011159958,0.0074524847,0.010841874,0.0076983646,0.011367655,0.0074405065,0.011027353,1.13072013854964,1.05063211917864,26.7061958313,1.7104882,0.00796061,0.0120745525,0.0077329283,0.011379346,0.008021318,0.011572466,0.0069306307,0.010392252,1.11189031600968,1.0413172245024,24.82120132446
12,G282.2988-00.7769,152.5013333334,-57.03536111111,187.0,0.209999999999988,0.014766893,7.546773122158e-05,0.0001011529166135,7.314975664485e-05,9.888828208204e-05,8.773173613008e-05,0.0001282992889173,1.11801719665512,1.02340006828308,32.31858444214,0.18761195,0.0037215662,0.0053654932,0.0038047445,0.005556449,0.003923655,0.00570147,0.003879631,0.005832444,1.1672096252443198,1.0597748756407201,34.18592453003,0.9019973,0.0044705565,0.0065346668,0.0038563265,0.005771547,0.0035720442,0.0051227696,0.0035206913,0.0050794096,1.15527856349952,1.0443414449692798,36.77050018311,0.22976285,0.007786233,0.011699128,0.007427146,0.011115472,0.007642789,0.011234272,0.00794716,0.0118216425,1.16299748420712,1.06183302402492,33.37818527222,1.0068861,0.008546292,0.012817449,0.008275693,0.012107401,0.007917777,0.011703881,0.0074051726,0.011015606,1.1374943256377998,1.0501605272293202,35.17314910889
13,646022,158.375625,-58.92273333333,205.0,0.190000000000008,0.00088849297,7.663396536373e-05,0.0001012248976622,7.421353802783e-05,9.859499550657e-05,9.056626004167e-05,0.0001349607482553,1.1020729541778,0.9880504012108801,-6.816987514496,0.042378176,0.004677205,0.006986167,0.0049364897,0.0073685534,0.005118631,0.0075661503,0.0050193677,0.0072742035,1.1999936103822,1.082145690918,-2.642456054688,0.13307452,0.006007815,0.008753969,0.00494041,0.007265245,0.0043449486,0.0062645287,0.0045179906,0.0066752126,1.19422316551212,1.0714623928070401,-3.094604492188,0.081955746,0.009699186,0.014131963,0.0094121415,0.014172385,0.009713749,0.014421956,0.010015276,0.015014873,1.20039713382708,1.07829558849348,-3.415100097656,0.22162454,0.011075282,0.016081635,0.010851936,0.016284708,0.011171165,0.016041636,0.00958801,0.014263657,1.2476000785827601,1.0946592092512801,-24.89640617371
14,647452,159.40775,-58.78400277778,195.0,0.200000000000016,0.007833352,9.346340812044e-05,0.0001212679853779,8.868324948708e-05,0.0001169219976873,0.0001136957725976,0.00016562428209,1.098663330078,0.9978387951852,-15.93808364868,0.20172417,0.0046773273,0.0070048585,0.0047522,0.007130644,0.004626995,0.0070820358,0.0049552764,0.007453449,1.22174823284136,1.08185267448432,-6.223255157471,0.37961015,0.005804892,0.008687044,0.004824734,0.0071938904,0.00525616,0.0071674846,0.0044338075,0.006614275,1.2034965753554399,1.06364774703996,-4.132218360901,0.2604827,0.010117954,0.014891592,0.009641295,0.014366364,0.010248931,0.015162284,0.009899541,0.014807967,1.2204989194870801,1.0802929401396,-6.168253421783,0.64438593,0.011724265,0.0170396,0.011192048,0.016526472,0.011047477,0.01622186,0.010370766,0.01546119,1.25486588478096,1.09077775478352,-26.28611564636
15,651544,160.6942083333,-59.44038611111,205.0,0.190000000000008,0.01573734,0.0001345814962406,0.0001767172361724,0.0001225072192028,0.0001663627335802,0.0001659419212956,0.0002393682370894,1.11319017410268,0.99051338434212,-15.65034389496,0.18207376,0.004720021,0.0068809083,0.0047274674,0.0067562605,0.0051191454,0.0075652343,0.005050882,0.0074459054,1.22298872470848,1.08317577838896,-7.134065628052,0.23021449,0.0056126383,0.008417232,0.0048536113,0.007209744,0.00466462,0.0066025606,0.0045295684,0.0065232376,1.20811915397628,1.0802109241486801,-7.452952861786,0.21216393,0.0098570045,0.014690195,0.00972484,0.014441348,0.009876037,0.01446651,0.010356754,0.014991311,1.221942305565,1.08167850971208,-7.810997962952,0.42844892,0.011683227,0.017371457,0.0110441465,0.016230214,0.010160556,0.0151655255,0.009593491,0.0140187545,1.266185760498,1.10177195072184,-28.88074684143
16,653755,161.263625,-59.68437222222,205.0,0.190000000000008,19.126667,0.003379044588655,0.004811909981072,0.003308316227049,0.004700573626906,0.003583699930459,0.005433945916593,1.11725354194632,1.0060358047484401,-13.89883422852,0.32353505,0.0064733443,0.009772978,0.0068542906,0.010738575,0.0064523085,0.009327282,0.006390667,0.009218484,1.21807396411884,1.0888892412184799,-6.913408279419,0.45974755,0.007901643,0.012056359,0.006383976,0.009564216,0.0056366585,0.008702952,0.0055360748,0.008196242,1.20967996120452,1.07445919513716,-10.25399494171,0.21859196,0.010374715,0.015041114,0.01170723,0.017186169,0.010420103,0.015268429,0.01115466,0.016288329,1.21435177326192,1.0835181474685198,-8.089721679688,0.23216702,0.01212843,0.017505452,0.012376715,0.018379867,0.011100274,0.016317476,0.0109670665,0.015774345,1.26876676082616,1.0966928005216798,-29.74954986572
17,654025,161.2865416667,-59.80639722222,205.0,0.190000000000008,0.013542201,9.685468830867e-05,0.0001266617910005,9.296835924033e-05,0.0001234609808307,0.0001164595669252,0.0001680502609815,1.10836279392228,0.98868370056156,-17.40677261353,0.1718595,0.0047885333,0.006998468,0.005018039,0.0073939813,0.005041044,0.007399972,0.005116319,0.007596328,1.2233946323394,1.08569562435144,-7.025139331818,0.41214144,0.005524197,0.00833011,0.004757915,0.007017057,0.004693914,0.0066903005,0.0044892626,0.006562724,1.20991504192344,1.07651007175428,-7.724678516388,0.22278409,0.009502593,0.014318954,0.010138847,0.014901064,0.009828391,0.014585345,0.009873675,0.014661507,1.2249013185500401,1.08115386962904,-7.611792087555,0.51658934,0.011126988,0.016762273,0.0109121315,0.016349291,0.010033286,0.015054571,0.010274298,0.0150537575,1.26441359519976,1.10101199150088,-29.9361743927
18,659209,163.5370416667,-60.79275277778,195.0,0.200000000000016,0.00089365523,6.932156975381e-05,8.809059363557e-05,6.516986468341e-05,8.438481745543e-05,9.292104368797e-05,0.0001354343839921,1.12635815143572,0.9965715408324001,-20.54783439636,0.075295374,0.004797252,0.0070537347,0.0050454536,0.007439524,0.004986374,0.007457949,0.0050068465,0.00738226,1.2549765110014799,1.08551836013796,-12.1138715744,0.9754367,0.0059139803,0.008694115,0.0048883343,0.0072751883,0.004619292,0.006897789,0.004514577,0.006706555,1.24055969715108,1.0781507492064,-9.571426391602,0.13013175,0.010582886,0.015481161,0.010216468,0.015295724,0.0103547815,0.015349968,0.009955943,0.014325533,1.261704683304,1.08571541309352,-10.67273902893,1.4041882,0.011924038,0.01754999,0.011044537,0.016959887,0.011062372,0.016275031,0.010851933,0.01570403,1.29715871810904,1.11336743831652,-31.8650302887
19,666100,167.8920416666,-61.35399444445,205.0,0.190000000000008,0.0241716,0.0001650731283007,0.000213566745515,0.0001468641858082,0.0001968092547031,0.0002599394356366,0.0003627792466432,1.15450894832616,0.98990958929076,-22.6730632782,0.5617221,0.004589491,0.0067485203,0.004939486,0.007431564,0.0048052785,0.0072672367,0.0048156925,0.0070397216,1.2513856887817199,1.08105945587172,-19.33568763733,0.48764288,0.005594221,0.0081105335,0.0049100355,0.007155296,0.005908456,0.008370581,0.004522907,0.0066206623,1.24937045574192,1.0712760686873999,-20.66142082214,0.60795426,0.009767073,0.0148858065,0.009886353,0.014717493,0.009544373,0.014349284,0.009860094,0.014451025,1.2486521005632,1.0764532089234,-21.61123085022,0.62399733,0.010929289,0.016485043,0.011094952,0.01654855,0.010224846,0.015162001,0.009835259,0.014493884,1.31453382968892,1.0864466428755601,-34.43356323242
20,666101,167.913875,-61.32804444445,205.0,0.190000000000008,0.08090534,0.0002149261708837,0.0002878905506805,0.0001852621935541,0.0002594407123979,0.0002684475039132,0.0003889343352057,1.15342462062828,0.9929428100586001,-25.90675926208,0.8494879,0.004998398,0.0073193153,0.00516092,0.00757945,0.004676903,0.0067556975,0.0050208652,0.007372536,1.26482999324796,1.0780761241911598,-20.2398147583,0.49563664,0.005940532,0.008937086,0.005081785,0.0074614743,0.00788399,0.010796792,0.005161382,0.007396248,1.2507544755936,1.07510161399848,-18.76302909851,0.8803818,0.010292783,0.014974772,0.009952877,0.014756154,0.009636677,0.013983281,0.009800345,0.01442215,1.25445556640628,1.0771689414978,-19.9024066925,0.64094645,0.011047297,0.016391827,0.010859682,0.015839659,0.010603917,0.015485527,0.010211434,0.015175059,1.3138108253478,1.08841705322256,-30.45491981506
21,666114,167.9127916666,-61.336575,215.0,0.18000000000000002,0.0043436373,0.0001626748562558,0.0002135525719495,0.0001528709835839,0.0002042227861239,0.0002075647644233,0.000293793680612,1.06910860538484,0.91699236631404,-23.56357002258,0.15026553,0.004875607,0.0069904267,0.004975837,0.0074798074,0.005451921,0.0080677,0.0052679307,0.007727825,1.1656352281572,0.98998570442196,-18.0177898407,0.30003846,0.0062658214,0.009280648,0.0052203215,0.0075964206,0.0052060965,0.007405122,0.0049012746,0.0070505994,1.1515523195268,0.97958326339728,-15.9170293808,0.24837917,0.010656544,0.015701752,0.010313753,0.015669571,0.009385648,0.013915269,0.010093337,0.014987729,1.1651337146757599,0.98680651187904,-16.83588981628,0.4809191,0.011704259,0.017141733,0.011937333,0.017469648,0.010558088,0.0156938,0.010138506,0.015163076,1.20027208328244,0.9872230887414,-31.91392326355
22,666242,168.0089166666,-61.30636111111,205.0,0.190000000000008,0.021925952,0.0001546056009829,0.0002006535069086,0.0001333563122898,0.0001807056396501,0.0002475517103449,0.0003433506644797,1.22599184513076,1.12425756454476,-3.763336181641,0.5329566,0.005304772,0.007534234,0.0054724044,0.008160275,0.005426512,0.008137252,0.005563051,0.00830194,1.4030877351762,1.2817710638046,7.264587402344,2.5787182,0.006692966,0.009757534,0.005344987,0.008036578,0.0060372707,0.008443285,0.0077172867,0.00969129,1.41603159904488,1.26378297805788,9.170227050781,0.62227964,0.011224127,0.016738553,0.01084073,0.016198404,0.01120059,0.016665788,0.0109947305,0.016512668,1.4297744035720799,1.2584342956543202,9.850341796875,2.777843,0.013313124,0.019442113,0.012378406,0.018328026,0.0113836955,0.01696845,0.010949468,0.016428087,1.42915022373204,1.30580270290368,-7.594909667969
23,672346,171.4315,-62.18068055556,205.0,0.190000000000008,0.021398138,8.751389395911e-05,0.0001100769804907,8.094091754174e-05,0.0001046579855029,0.0001198096724693,0.0001780017482815,1.18464815616624,0.9817325472830399,-27.94702529907,0.40936947,0.0053719943,0.007950615,0.0052511836,0.007803347,0.005454207,0.0079610525,0.005097291,0.007448997,1.2578908205034,1.06605446338656,-21.72670173645,0.5674169,0.0060375216,0.008971547,0.0052094525,0.007644768,0.006257799,0.009063492,0.0051616677,0.0072232285,1.25487971305848,1.0566148757932798,-23.31168746948,0.48572755,0.00987057,0.014594419,0.010522688,0.015270221,0.01067722,0.016007975,0.010684261,0.015739579,1.2563688755034,1.06728446483604,-21.75935935974,0.7119465,0.012428338,0.018491922,0.011895243,0.017455326,0.011599189,0.017052434,0.010521494,0.015924923,1.31401157379156,1.0693038702009598,-35.61456298828
24,G286.2086+00.1694,159.63625,-58.32063888889,195.0,0.200000000000016,0.04934179,0.0001738901919452,0.0002234793209936,0.0001576210925123,0.000208527140785,0.0002575703838374,0.0004144308913965,1.21902835369104,1.1488869190216802,11.01115226746,0.8017081,0.0050187437,0.007297519,0.005271143,0.007869531,0.0051046032,0.0074684364,0.005502543,0.008262674,1.37410795688616,1.26132261753096,12.93240356445,1.1812989,0.0062134126,0.009246583,0.005191195,0.00767487,0.006484599,0.008836715,0.00928346,0.0121096345,1.3327018022538,1.2208164930342,18.66445350647,0.97712374,0.010760775,0.016134577,0.010431456,0.015536739,0.01112164,0.016522484,0.011156387,0.016539056,1.36967492103588,1.26643896102888,7.497129917145,1.2114347,0.012592072,0.018845906,0.011787432,0.017028559,0.012084123,0.017647805,0.011144602,0.016761,1.37902843952172,1.28934788703912,-29.64225578308
25,G287.4929-00.5691,161.1420833333,-59.58444444444,195.0,0.200000000000016,0.0023062362,9.141366172116e-05,0.0001199217003887,8.858377987053e-05,0.0001172025295091,0.0001078537461581,0.000156976719154,1.10474991798408,0.99664366245264,-11.18080806732,0.39418167,0.0045760553,0.006692501,0.004928313,0.007253743,0.005473068,0.0078977775,0.0050506913,0.0076078656,1.22244048118584,1.09935581684112,-3.02099609375,1.9969685,0.005871476,0.008575486,0.005275735,0.0077748485,0.0044595296,0.006589611,0.004686326,0.006741827,1.21740019321428,1.07974064350116,-5.438196659088,0.4679639,0.009801229,0.014962975,0.010091056,0.014654753,0.009710412,0.014300239,0.010321925,0.015364551,1.22122704982752,1.10182762145988,-0.5319976806641,2.5336092,0.011963511,0.017888721,0.01086155,0.015971309,0.010361613,0.01473254,0.01014775,0.014992591,1.26479566097244,1.10286331176744,-29.6777381897
26,G293.5607-00.6703,172.5306666666,-62.05355555556,205.0,0.190000000000008,0.006167305,8.059411629802e-05,0.0001047451005434,7.423899660353e-05,9.921309538186e-05,0.0001045324897859,0.0001555302296765,1.1786912679672001,0.9767273664474,-26.86168479919,0.23035687,0.0047801733,0.0068516238,0.0051648896,0.007624094,0.005054741,0.007579375,0.0051955734,0.0078226235,1.25616621971124,1.0636267662046799,-21.21372795105,0.89718163,0.006053278,0.008875149,0.005126306,0.0075588357,0.0045323726,0.0066262376,0.0049025496,0.007262438,1.2450405359268,1.0522415637968399,-22.77976989746,0.33948255,0.01007445,0.01479873,0.01051436,0.015726503,0.01031891,0.015330428,0.01039462,0.015422343,1.25806117057812,1.06169986724868,-21.76504898071,1.1324874,0.011762578,0.0176595,0.011845782,0.017400298,0.010730351,0.01580245,0.010562957,0.015664836,1.30744063854216,1.0615741014481201,-34.44333648682
27,G294.5117-01.6205,173.883875,-63.245,205.0,0.190000000000008,0.03502257,0.0001457394537283,0.0001899034105008,0.0001341194729321,0.0001783879561117,0.0001697676634649,0.0002402667450951,1.2228739261628399,0.9817258715629199,-27.94671821594,0.6369507,0.005686225,0.008161044,0.005345168,0.008023,0.005476341,0.007847355,0.005689585,0.008413052,1.30029833316816,1.06435334682468,-22.65863800049,1.3696594,0.0067002755,0.009978893,0.005671355,0.008572421,0.0053607617,0.007802175,0.0055662934,0.00832732,1.3031812906264801,1.0640087127684,-27.05847549438,0.7369351,0.01140929,0.01706228,0.0115145175,0.016840024,0.011348476,0.016500015,0.011750325,0.017574029,1.2991049289702,1.0634332895279999,-22.62951278687,1.6021396,0.013652211,0.019918932,0.013025514,0.018512424,0.012218762,0.017538132,0.011697888,0.017288929,1.380114674568,1.0637186765670001,-36.3384552002
28,569314,123.724125,-35.55180277778,291.0,0.12999999999999598,0.0009267822,5.402615715866e-05,7.59313479648e-05,5.286684609018e-05,7.452065619873e-05,5.738901745644e-05,8.30071294331e-05,0.71098631620416,0.63442730903616,-72.83840942383,0.029727656,0.002610073,0.003891485,0.0026489007,0.003948599,0.0027613784,0.004088367,0.0027674132,0.0040614842,0.7661516070366,0.69368124008196,-80.61412811279,0.14264885,0.0031044781,0.004565244,0.00276099,0.0040797493,0.0024885843,0.0036499226,0.0025375665,0.0036556988,0.7569009065628,0.6829612255098,-78.16080474854,0.059978947,0.0055991164,0.008275062,0.005491985,0.008226513,0.00545778,0.008122147,0.0053056134,0.0077221887,0.76690489053744,0.69569909572608,-82.99449157715,0.18065892,0.0061854078,0.009218924,0.006027433,0.008893672,0.0056217387,0.008349735,0.0055594943,0.008292015,0.75384247303008,0.6790896058082401,-76.06392669678
